region,subregion,total_ha,wheat_ha,winter_barley_ha,spring_barley_ha,oats_ha,other_cereals_ha,potatoes_ha,sugar_beet_ha,oilseed_rape_ha,other_arable_ha,field_beans_ha,peas_ha,maize_ha,other_crops_ha,fruit_n_veg_ha,flowers_ha,fallow_ha,perm_grassland_ha,temp_grassland_ha,woodland_ha,non_ag_land_ha,wheat_euro,winter_barley_euro,spring_barley_euro,oats_euro,other_cereals_euro,potatoes_euro,sugar_beet_euro,oilseed_rape_euro,other_arable_euro,field_beans_euro,peas_euro,maize_euro,other_crops_euro,fruit_n_veg_euro,flowers_euro,fallow_euro,perm_grassland_euro,temp_grassland_euro,woodland_euro,non_ag_land_euro,wheat_income,winter_barley_income,spring_barley_income,oats_income,other_cereals_income,potatoes_income,sugar_beet_income,oilseed_rape_income,other_arable_income,field_beans_income,peas_income,maize_income,other_crops_income,fruit_n_veg_income,flowers_income,fallow_income,perm_grassland_income,temp_grassland_income,woodland_income,non_ag_land_income,total_income,income_per_ha
South_West,Gloucestershire,84.35612788632326,13.790408525754884,3.0230905861456483,4.6891651865008885,1.4285079928952042,0.3743339253996448,0.2508880994671403,0.17939609236234458,2.435168738898757,2.327264653641208,1.6096802841918294,0.33658969804618116,2.8086145648312613,0.347246891651865,0.7122557726465364,0.008880994671403197,2.0426287744227354,31.562611012433393,8.49955595026643,6.584813499111901,1.3454706927175843,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,22111.23682757371,3792.2229562238012,5882.178968525756,1544.6802740390763,361.4800868235347,1609.1920362455594,478.6302406269982,3439.56584225222,1814.3814046049733,1681.868751498668,351.68455548579044,4275.070353552398,97.4614946079041,2963.1105820603907,368.37828357015985,0,39.298427948451156,2162.928678825755,0,0,52973.36976446515,627.9729889433885
South_West,Swindon,100.42537313432835,19.23134328358209,0,11.485074626865671,2.1865671641791047,0,0,0,0,1.9253731343283582,0,0,2.455223880597015,0,0,0,3.0671641791044775,29.76865671641791,11.992537313432836,5.731343283582089,2,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,30835.111596694027,0,14407.09843547015,2364.3880070447763,0,0,0,0,1501.0588530985076,0,0,3737.164563164179,0,0,0,0,37.06478562979105,3051.806828367164,0,0,55933.693069468594,556.967739563706
South_West,Wiltshire,111.56470588235294,18.26318082788671,4.715032679738562,9.188235294117646,2.6971677559912854,0.7498910675381264,0.013943355119825708,0.0784313725490196,4.0967320261437905,1.7572984749455338,2.1145969498910677,0.8627450980392157,4.389542483660131,0.7137254901960784,0.36209150326797385,0.1272331154684096,1.7185185185185186,42.332461873638344,8.33028322440087,7.196949891067538,1.8562091503267975,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,29282.78127192767,5914.627649397386,11525.899015141176,2916.512787590414,724.1413876994336,89.43244444444444,209.25554298039216,5786.448929349019,1370.0245351525928,2209.4291437642705,901.4361641568629,6681.444713892811,200.3207363019608,1506.364997254902,5277.55261924183,0,52.70790816914335,2119.852918696645,0,0,76768.23276516095,688.1050073857093
South_West,Bournemouth and Poole,105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.07142857142857,0,17.071428571428573,16.214285714285715,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.75534961314285,0,0,0,84.75534961314285,0.8033682427786053
South_West,Dorset CC,104.18483412322274,11.296998420221168,3.040021063717746,4.909952606635071,1.9099526066350712,0.7835703001579779,0,0,1.5271195365982095,1.3475513428120063,0.957345971563981,0.7525013164823592,5.915745129015272,1.027382833070037,0.39125855713533436,0.21590310689836756,0.9568193786203265,47.368088467614534,10.661927330173775,8.02527646129542,3.0658241179568195,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,18113.35806649447,3813.460872812533,6159.138953421801,2065.277989687204,756.6641464063192,0,0,2156.9873624012635,1050.577593022433,1000.2795522559243,786.2483389294366,9004.520213240654,288.35468035202746,1627.705124328594,8955.530194470773,0,58.977738279229065,2713.199198749447,0,0,58550.28002485211,561.9846738499657
South_West,Somerset,66.55260545905708,5.6578163771712155,1.1392059553349876,1.0642679900744416,0.4694789081885856,0.3153846153846154,0.273697270471464,0.09205955334987594,0.48535980148883373,0.5665012406947891,0.5471464019851117,0.09851116625310173,3.781389578163772,0.2337468982630273,0.7,0.015136476426799007,0.21786600496277916,39.437717121588086,6.9550868486352355,3.190570719602978,1.3116625310173697,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,9071.617973384862,1429.0418538851118,1335.0382294300248,507.65890856972703,304.55497195538464,1755.489674162531,245.61564074019853,685.5487949300248,441.6555354777172,571.6839828573202,102.92904362555832,5755.758260055583,65.60554640620349,2912.12439,627.851880528536,0,49.10367789735781,1769.8991449271464,0,0,27631.177508833287,415.1779981901969
South_West,Cornwall and Isles of Scilly,67.59603340292276,1.9671189979123174,1.8674321503131524,3.5795929018789145,0.6291753653444676,0.09812108559498957,0.8653444676409185,0.19989561586638832,0.18162839248434237,0.6163883089770354,0.08037578288100208,0.0041753653444676405,1.957724425887265,0.14274530271398747,1.586116910229645,0.7987995824634656,0.4133611691022965,39.32150313152401,8.285229645093946,2.982776617954071,2.018528183716075,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,3154.0352085746345,2342.5427944707726,4490.310160949635,680.3425536242171,94.75181417828811,5550.30481276096,533.3231368783926,256.5418998663883,480.54847740417534,83.98035245407098,4.3626157118997915,2979.9068047056367,40.064204706289146,6598.528199530271,33133.723191161276,0,48.95898051749478,2108.3878869541754,0,0,62580.61309444858,925.8030381963608
South_West,Plymouth,36.130434782608695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.08695652173913,0,8.173913043478262,0.782608695652174,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.500344287999997,0,0,0,27.500344287999997,0.7611406962984355
South_West,Torbay,48.916666666666664,2.5277777777777777,0,0,0.6111111111111112,0,0,0,0,0,0,0,0,0,0.4166666666666667,0,0,24.61111111111111,3.4166666666666665,8.277777777777779,2.7222222222222223,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,4052.9831286388885,0,0,660.8092382222222,0,0,0,0,0,0,0,0,0,1733.4073750000002,0,0,30.64315485022222,869.4579296333333,0,0,7347.300826344666,150.20035760840886
South_West,Devon CC,65.59735301603462,2.323873759226266,1.1117332654619496,1.6158055484856197,0.7414100279969458,0.16785441588190378,0.08055484856197506,0.10091626368032579,0.34741664545685924,0.4167727157037414,0.09964367523542886,0.02697887503181471,1.9782387375922628,0.09213540341053703,0.32527360651565285,0.002926953423262917,0.15576482565538305,44.33303639602953,6.385976075337236,4.081318401628913,1.2098498345635023,1603.377941,1254.419227,1254.419227,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,3726.04792321214,1394.5795834909648,2026.8975471136423,801.7046113270552,162.09064877548994,516.6774393134385,269.24541628773227,490.7103182031051,324.9242255866633,104.11234163005854,28.188782152710615,3011.132209177908,25.859566603970475,1353.1960042249937,121.40825639984729,0,55.198812159713924,1625.074401117282,0,0,16037.048086776716,244.4770611834996
West_Midlands,"Herefordshire, County of",73.64555369127517,12.984479865771812,1.4072986577181208,1.3976510067114094,1.5071308724832215,0.3313758389261745,2.3011744966442955,0.673238255033557,2.954697986577181,0.6820469798657718,0.8250838926174496,0.35067114093959734,2.4903523489932886,0.15268456375838926,3.6501677852348995,0.008808724832214765,0.5239093959731543,28.228607382550337,7.231963087248322,4.6870805369127515,1.2567114093959733,1543.719221,1262.170651,1262.170651,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,20044.391143479446,1776.2510629635065,1764.0740810117447,1629.6970970402685,319.99709056124163,14759.69438915688,1796.2051668057886,4173.377436422818,531.7372716503355,862.0859868796141,366.3975012869128,3790.634582043624,42.853848789429534,15185.346621392619,365.3805743833892,0,35.14727893935235,1840.3573618605703,0,0,69283.62849466754,940.7713707348447
West_Midlands,Worcestershire,62.995562950637826,12.237382140876317,1.680532445923461,2.127010537992235,1.2651136993899057,0.4669994453688297,0.4908485856905158,0.31170271769273433,1.1331114808652247,1.1525235718247366,1.9389905712701054,0.25180255130338325,1.992789794786467,0.115363283416528,2.06267332224071,0.027176927343316695,1.2651136993899057,23.845812534664447,5.944536882972823,3.59567387687188,1.0915141430948418,1543.719221,1262.170651,1262.170651,1081.324208,965.6621062,6413.983125,2668.008173,1412.454828,779.6197144,1044.846463,1044.846463,1522.127816,280.6691635,4160.1777,41479.39473,0,1.245094328,254.4754916,0,0,18891.082025592903,2121.118731297837,2684.6502754215194,1367.9980690227399,450.96366800909595,3148.294545549085,831.625398350527,1600.4687818103162,898.530097905269,2025.9474401819193,263.09500510371606,3033.280778085413,32.37891625513034,8581.087557570716,1127.2824968219634,0,29.690285933462004,1512.7389456288408,0,0,48600.23301854045,771.4866054395403
